ITEM_NAME,START_DATETIME,OIL_CUM,WATER_CUM,GAS_CUM,Tank
A-7-P,11/1/1982,331619.83,50129.96,331619.83,zone_c
A-7-P,12/1/1982,346228.83,53636.96,346228.83,zone_c
A-7-P,1/1/1983,362622.83,57696.96,362622.83,zone_c
A-7-P,2/1/1983,376941.83,60925.96,376941.83,zone_c
A-7-P,3/1/1983,392397.83,63333.96,392397.83,zone_c
A-7-P,4/1/1983,406328.83,65242.96,406328.83,zone_c
A-7-P,5/1/1983,421059.83,67255.96,421059.83,zone_c
A-7-P,6/1/1983,433419.83,69051.96,433419.83,zone_c
A-7-P,7/1/1983,448340.83,71475.96,448340.83,zone_c
A-7-P,8/1/1983,464047.83,73797.96,464047.83,zone_c
A-7-P,9/1/1983,477190.83,75601.96,477190.83,zone_c
A-7-P,10/1/1983,492661.83,77718.96,492661.83,zone_c
A-7-P,11/1/1983,506400.83,79597.96,506400.83,zone_c
A-7-P,12/1/1983,520718.83,81224.96,520718.83,zone_c
A-7-P,1/1/1984,536970.83,82428.96,536970.83,zone_c
A-7-P,2/1/1984,553122.83,84001.96,553122.83,zone_c
A-7-P,3/1/1984,569104.83,85538.96,569104.83,zone_c
A-7-P,4/1/1984,582339.83,86525.96,582339.83,zone_c
A-7-P,5/1/1984,599594.07,87716.64,599594.07,zone_c
A-7-P,6/1/1984,613910.07,88556.64,613910.07,zone_c
A-7-P,7/1/1984,626889.07,89293.64,626889.07,zone_c
A-7-P,8/1/1984,639860.07,89992.64,639860.07,zone_c
A-7-P,9/1/1984,650995.07,90631.64,650995.07,zone_c
A-7-P,10/1/1984,664276.07,91699.64,664276.07,zone_c
A-7-P,11/1/1984,679219.07,93128.64,679219.07,zone_c
A-7-P,12/1/1984,694303.07,94459.64,694303.07,zone_c
A-7-P,1/1/1985,709316.07,95606.64,709316.07,zone_c
A-7-P,2/1/1985,723875.07,96592.64,723875.07,zone_c
A-7-P,3/1/1985,738474.07,97870.64,738474.07,zone_c
A-7-P,4/1/1985,753312.07,99463.64,753312.07,zone_c
A-7-P,5/1/1985,769015.07,101259.64,769015.07,zone_c
A-7-P,6/1/1985,781965.07,102772.64,781965.07,zone_c
A-7-P,9/1/1985,802553.07,104781.64,802553.07,zone_c
A-7-P,10/1/1985,819452.07,106237.64,819452.07,zone_c
A-7-P,11/1/1985,838229.07,107952.64,838229.07,zone_c
A-7-P,12/1/1985,855214.07,110781.64,855214.07,zone_c
A-7-P,1/1/1986,872602.07,113858.64,872602.07,zone_c
A-7-P,2/1/1986,889199.07,116229.64,889199.07,zone_c
A-7-P,3/1/1986,905297.07,118412.64,905297.07,zone_c
A-7-P,4/1/1986,921093.07,120569.64,921093.07,zone_c
A-7-P,5/1/1986,934392.07,122265.64,934392.07,zone_c
A-7-P,6/1/1986,948099.07,123990.64,948099.07,zone_c
A-7-P,7/1/1986,964030.07,125833.64,964030.07,zone_c
A-7-P,8/1/1986,980008.07,127611.64,980008.07,zone_c
A-7-P,9/1/1986,995657.07,129836.64,995657.07,zone_c
A-7-P,10/1/1986,1010549.07,131912.64,1010549.07,zone_c
A-7-P,11/1/1986,1023986.07,133468.64,1023986.07,zone_c
A-7-P,12/1/1986,1038589.07,135063.64,1038589.07,zone_c
A-7-P,1/1/1987,1054380.07,136539.64,1054380.07,zone_c
A-7-P,2/1/1987,1070019.07,138255.64,1070019.07,zone_c
A-7-P,3/1/1987,1072276.07,138544.64,1072276.07,zone_c
A-7-P,8/1/1987,1086865.07,140474.64,1086865.07,zone_c
A-7-P,9/1/1987,1104769.07,142964.64,1104769.07,zone_c
A-7-P,10/1/1987,1125463.07,145266.64,1125463.07,zone_c
A-7-P,11/1/1987,1148046.07,147599.64,1148046.07,zone_c
A-7-P,12/1/1987,1171088.07,150010.64,1171088.07,zone_c
A-7-P,1/1/1988,1192348.07,152351.64,1192348.07,zone_c
A-7-P,2/1/1988,1210734.07,154291.64,1210734.07,zone_c
A-7-P,3/1/1988,1230490.07,156488.64,1230490.07,zone_c
A-7-P,4/1/1988,1247687.07,158863.64,1247687.07,zone_c
A-7-P,5/1/1988,1264215.07,160712.64,1264215.07,zone_c
A-7-P,6/1/1988,1277771.07,162421.64,1277771.07,zone_c
A-7-P,7/1/1988,1290193.07,164621.64,1290193.07,zone_c
A-7-P,8/1/1988,1302053.07,167031.64,1302053.07,zone_c
A-7-P,9/1/1988,1312538.07,169344.64,1312538.07,zone_c
A-7-P,10/1/1988,1322910.07,171076.64,1322910.07,zone_c
A-7-P,11/1/1988,1333854.07,172335.64,1333854.07,zone_c
A-7-P,12/1/1988,1345758.07,173518.64,1345758.07,zone_c
A-7-P,1/1/1989,1358200.07,174799.64,1358200.07,zone_c
A-7-P,2/1/1989,1368639.07,175953.64,1368639.07,zone_c
A-7-P,3/1/1989,1378917.07,177151.64,1378917.07,zone_c
A-7-P,4/1/1989,1389454.07,178425.64,1389454.07,zone_c
A-7-P,5/1/1989,1398053.07,179424.64,1398053.07,zone_c
A-7-P,6/1/1989,1404981.07,180291.64,1404981.07,zone_c
A-7-P,7/1/1989,1414480.07,181002.64,1414480.07,zone_c
A-7-P,8/1/1989,1424483.07,182104.64,1424483.07,zone_c
A-7-P,9/1/1989,1431837.07,183258.64,1431837.07,zone_c
A-7-P,10/1/1989,1443278.07,185168.64,1443278.07,zone_c
A-7-P,11/1/1989,1454864.07,186739.64,1454864.07,zone_c
A-7-P,12/1/1989,1464083.07,188089.64,1464083.07,zone_c
A-7-P,1/1/1990,1472805.07,189390.64,1472805.07,zone_c
A-7-P,2/1/1990,1481556.07,190670.64,1481556.07,zone_c
A-7-P,3/1/1990,1490522.07,191699.64,1490522.07,zone_c
A-7-P,4/1/1990,1501079.07,193037.64,1501079.07,zone_c
A-7-P,5/1/1990,1512803.07,194471.64,1512803.07,zone_c
A-7-P,6/1/1990,1526659.07,195181.64,1526659.07,zone_c
A-7-P,7/1/1990,1540207.07,196204.64,1540207.07,zone_c
A-7-P,8/1/1990,1551756.07,197444.64,1551756.07,zone_c
A-7-P,9/1/1990,1561119.07,198249.64,1561119.07,zone_c
A-7-P,10/1/1990,1569225.07,199015.64,1569225.07,zone_c
A-7-P,11/1/1990,1576791.07,199214.64,1576791.07,zone_c
A-7-P,12/1/1990,1584607.07,199897.64,1584607.07,zone_c
A-7-P,1/1/1991,1595590.07,200804.64,1595590.07,zone_c
A-7-P,2/1/1991,1603277.07,201552.64,1603277.07,zone_c
A-7-P,3/1/1991,1613970.07,202554.64,1613970.07,zone_c
A-7-P,4/1/1991,1621649.07,203352.64,1621649.07,zone_c
A-7-P,5/1/1991,1626327.07,203822.64,1626327.07,zone_c
A-7-P,6/1/1991,1633380.07,204648.64,1633380.07,zone_c
A-7-P,7/1/1991,1642087.07,205519.64,1642087.07,zone_c
A-7-P,8/1/1991,1652059.07,206561.64,1652059.07,zone_c
A-7-P,9/1/1991,1659388.07,207388.64,1659388.07,zone_c
A-7-P,10/1/1991,1665954.07,207918.64,1665954.07,zone_c
A-7-P,11/1/1991,1672181.07,208920.64,1672181.07,zone_c
A-7-P,12/1/1991,1678186.07,210340.64,1678186.07,zone_c
A-7-P,1/1/1992,1685732.07,211931.64,1685732.07,zone_c
A-7-P,2/1/1992,1694204.07,213197.64,1694204.07,zone_c
A-7-P,3/1/1992,1706476.07,214608.64,1706476.07,zone_c
A-7-P,4/1/1992,1715404.07,215871.64,1715404.07,zone_c
A-7-P,5/1/1992,1725515.9,217366.16,1725515.9,zone_c
A-7-P,6/1/1992,1734815.9,218658.16,1734815.9,zone_c
A-7-P,7/1/1992,1743798.55,219969.33,1743798.55,zone_c
A-7-P,8/1/1992,1752375.45,221222.31,1752375.45,zone_c
A-7-P,9/1/1992,1759667.78,222256.67,1759667.78,zone_c
A-7-P,10/1/1992,1767273.98,223290.05,1767273.98,zone_c
A-7-P,11/1/1992,1776256.98,224343.05,1776256.98,zone_c
A-7-P,12/1/1992,1785711.98,225783.05,1785711.98,zone_c
A-7-P,1/1/1993,1795984.98,227041.05,1795984.98,zone_c
A-7-P,2/1/1993,1805140.98,228045.05,1805140.98,zone_c
A-7-P,3/1/1993,1813935.98,229287.05,1813935.98,zone_c
A-7-P,4/1/1993,1821107.98,230670.05,1821107.98,zone_c
A-7-P,5/1/1993,1828786.98,232571.05,1828786.98,zone_c
A-7-P,6/1/1993,1836238.98,234557.05,1836238.98,zone_c
A-7-P,7/1/1993,1844423.98,236257.05,1844423.98,zone_c
A-7-P,8/1/1993,1852011.98,237836.05,1852011.98,zone_c
A-7-P,9/1/1993,1858379.98,239175.05,1858379.98,zone_c
A-7-P,10/1/1993,1865003.98,240875.05,1865003.98,zone_c
A-7-P,11/1/1993,1871263.98,242700.05,1871263.98,zone_c
A-7-P,12/1/1993,1878224.98,244878.05,1878224.98,zone_c
A-7-P,1/1/1994,1884934.98,246640.05,1884934.98,zone_c
A-7-P,2/1/1994,1891419.98,248191.05,1891419.98,zone_c
A-7-P,3/1/1994,1897738.98,249654.05,1897738.98,zone_c
A-7-P,4/1/1994,1904767.98,251789.05,1904767.98,zone_c
A-7-P,5/1/1994,1911619.98,253428.05,1911619.98,zone_c
A-7-P,6/1/1994,1917757.98,255282.05,1917757.98,zone_c
A-7-P,7/1/1994,1926078.98,257895.05,1926078.98,zone_c
A-7-P,8/1/1994,1933708.98,260833.05,1933708.98,zone_c
A-7-P,9/1/1994,1940564.98,264074.05,1940564.98,zone_c
A-7-P,10/1/1994,1945380.98,265233.05,1945380.98,zone_c
A-7-P,9/1/2006,1949680.876,266132.178,1949680.876,zone_c
A-7-P,10/1/2006,1969492.876,266893.178,1969492.876,zone_c
A-7-P,11/1/2006,1991399.826,268274.988,1991399.826,zone_c
A-7-P,12/1/2006,2008536.826,269329.988,2008536.826,zone_c
A-7-P,1/1/2007,2030193.826,271367.988,2030193.826,zone_c
A-7-P,2/1/2007,2052171.826,272945.988,2052171.826,zone_c
A-7-P,3/1/2007,2070906.826,274312.988,2070906.826,zone_c
A-7-P,4/1/2007,2089487.826,275711.988,2089487.826,zone_c
A-7-P,5/1/2007,2113101.826,277626.988,2113101.826,zone_c
A-7-P,6/1/2007,2130524.826,279018.988,2130524.826,zone_c
A-7-P,7/1/2007,2148444.826,280597.988,2148444.826,zone_c
A-7-P,8/1/2007,2162383.826,281028.988,2162383.826,zone_c
A-7-P,9/1/2007,2182988.826,282531.988,2182988.826,zone_c
A-7-P,10/1/2007,2202853.126,283958.468,2202853.126,zone_c
A-7-P,11/1/2007,2219034.126,285270.468,2219034.126,zone_c
A-7-P,12/1/2007,2228422.126,288449.468,2228422.126,zone_c
A-7-P,1/1/2008,2233826.256,290212.618,2233826.256,zone_c
A-7-P,2/1/2008,2239091.516,291830.048,2239091.516,zone_c
A-7-P,3/1/2008,2243607.366,293811.828,2243607.366,zone_c
A-7-P,4/1/2008,2248066.366,296037.828,2248066.366,zone_c
A-7-P,5/1/2008,2252860.366,298652.828,2252860.366,zone_c
A-7-P,6/1/2008,2257453.366,301338.828,2257453.366,zone_c
A-7-P,7/1/2008,2262318.856,302943.408,2262318.856,zone_c
A-7-P,8/1/2008,2266872.856,305086.408,2266872.856,zone_c
A-7-P,9/1/2008,2272022.856,307751.408,2272022.856,zone_c
A-7-P,10/1/2008,2277478.856,310638.408,2277478.856,zone_c
A-7-P,11/1/2008,2282362.856,313033.408,2282362.856,zone_c
A-7-P,12/1/2008,2286127.856,315617.408,2286127.856,zone_c
A-7-P,1/1/2009,2290785.276,318459.858,2290785.276,zone_c
A-7-P,2/1/2009,2294445.856,320712.978,2294445.856,zone_c
A-7-P,3/1/2009,2297975.596,323135.588,2297975.596,zone_c
A-7-P,4/1/2009,2301967.596,324954.588,2301967.596,zone_c
A-7-P,5/1/2009,2306279.656,327107.388,2306279.656,zone_c
A-7-P,6/1/2009,2311029.656,329426.388,2311029.656,zone_c
A-7-P,7/1/2009,2315458.666,331728.398,2315458.666,zone_c
A-7-P,8/1/2009,2319603.016,334729.478,2319603.016,zone_c
A-7-P,9/1/2009,2322591.996,337488.528,2322591.996,zone_c
A-7-P,10/1/2009,2325902.236,339587.178,2325902.236,zone_c
A-7-P,11/1/2009,2329337.926,341349.208,2329337.926,zone_c
A-7-P,12/1/2009,2334788.926,343234.208,2334788.926,zone_c
A-7-P,1/1/2010,2340073.926,345140.208,2340073.926,zone_c
A-7-P,2/1/2010,2344470.516,346944.728,2344470.516,zone_c
A-7-P,3/1/2010,2348290.516,348767.728,2348290.516,zone_c
A-7-P,4/1/2010,2351644.516,350745.728,2351644.516,zone_c
A-7-P,5/1/2010,2355074.516,352708.728,2355074.516,zone_c
A-7-P,6/1/2010,2358612.616,354733.678,2358612.616,zone_c
A-7-P,7/1/2010,2364342.616,359733.678,2364342.616,zone_c
A-7-P,8/1/2010,2367809.616,361592.678,2367809.616,zone_c
A-7-P,9/1/2010,2371695.616,363759.678,2371695.616,zone_c
A-7-P,10/1/2010,2376247.616,365747.678,2376247.616,zone_c
A-7-P,11/1/2010,2380517.856,367567.678,2380517.856,zone_c
A-7-P,12/1/2010,2388161.696,370614.528,2388161.696,zone_c
A-7-P,1/1/2011,2393907.856,373420.068,2393907.856,zone_c
A-7-P,2/1/2011,2396118.466,376752.438,2396118.466,zone_c
A-7-P,3/1/2011,2399511.956,381694.018,2399511.956,zone_c
A-7-P,4/1/2011,2402507.486,386109.958,2402507.486,zone_c
A-7-P,5/1/2011,2407790.246,391055.008,2407790.246,zone_c
A-7-P,6/1/2011,2413019.746,396192.998,2413019.746,zone_c
A-7-P,7/1/2011,2419240.886,401462.988,2419240.886,zone_c
A-7-P,8/1/2011,2424998.206,406976.788,2424998.206,zone_c
A-7-P,9/1/2011,2430077.796,411955.918,2430077.796,zone_c
A-7-P,10/1/2011,2434004.306,417236.598,2434004.306,zone_c
A-7-P,11/1/2011,2437689.796,419796.008,2437689.796,zone_c
A-7-P,12/1/2011,2442154.826,422144.568,2442154.826,zone_c
A-7-P,1/1/2012,2447575.066,424466.138,2447575.066,zone_c
A-7-P,2/1/2012,2455434.146,426591.268,2455434.146,zone_c
A-7-P,3/1/2012,2464773.396,429187.008,2464773.396,zone_c
A-7-P,4/1/2012,2470282.866,431915.008,2470282.866,zone_c
A-7-P,5/1/2012,2474234.306,434755.518,2474234.306,zone_c
A-7-P,6/1/2012,2477822.376,437413.528,2477822.376,zone_c
A-7-P,7/1/2012,2481677.456,439874.528,2481677.456,zone_c
A-7-P,8/1/2012,2489283.636,441548.138,2489283.636,zone_c
A-7-P,9/1/2012,2494415.116,443803.278,2494415.116,zone_c
A-7-P,10/1/2012,2500285.706,446679.278,2500285.706,zone_c
A-7-P,11/1/2012,2505115.646,448377.648,2505115.646,zone_c
A-7-P,12/1/2012,2511387.226,450753.948,2511387.226,zone_c
A-7-P,1/1/2013,2516985.796,453206.268,2516985.796,zone_c
A-7-P,2/1/2013,2522107.226,454990.548,2522107.226,zone_c
A-7-P,3/1/2013,2531039.736,457046.188,2531039.736,zone_c
A-7-P,4/1/2013,2536432.266,459413.668,2536432.266,zone_c
A-7-P,5/1/2013,2541738.996,461894.638,2541738.996,zone_c
A-7-P,6/1/2013,2548108.306,464330.258,2548108.306,zone_c
A-7-P,7/1/2013,2554274.136,466672.848,2554274.136,zone_c
A-7-P,8/1/2013,2560743.996,468445.148,2560743.996,zone_c
A-7-P,9/1/2013,2566641.486,470419.878,2566641.486,zone_c
A-7-P,10/1/2013,2572684.386,472718.498,2572684.386,zone_c
A-7-P,11/1/2013,2579099.056,475067.048,2579099.056,zone_c
A-7-P,12/1/2013,2584525.176,476645.348,2584525.176,zone_c
A-7-P,1/1/2014,2590002.026,478075.658,2590002.026,zone_c
A-7-P,2/1/2014,2593934.316,478946.848,2593934.316,zone_c
A-7-P,3/1/2014,2597904.646,479968.768,2597904.646,zone_c
A-7-P,4/1/2014,2601931.826,480947.078,2601931.826,zone_c
A-7-P,5/1/2014,2605956.446,482202.378,2605956.446,zone_c
A-7-P,6/1/2014,2609748.946,483577.318,2609748.946,zone_c
A-7-P,7/1/2014,2612714.946,484761.708,2612714.946,zone_c
A-7-P,8/1/2014,2615068.476,485955.108,2615068.476,zone_c
A-7-P,9/1/2014,2615178.776,485998.308,2615178.776,zone_c
A-8-P,4/1/1997,10220.0,82.0,10220.0,zone_a
A-8-P,5/1/1997,29503.0,1204.0,29503.0,zone_a
A-8-P,6/1/1997,35035.0,1441.0,35035.0,zone_a
A-8-P,7/1/1997,45348.0,1815.0,45348.0,zone_a
A-8-P,8/1/1997,64834.0,2585.0,64834.0,zone_a
A-8-P,9/1/1997,78206.0,8965.0,78206.0,zone_a
A-8-P,10/1/1997,94540.0,16133.0,94540.0,zone_a
A-8-P,11/1/1997,116256.0,24495.0,116256.0,zone_a
A-8-P,12/1/1997,137443.0,32816.0,137443.0,zone_a
A-8-P,1/1/1998,159477.0,41385.0,159477.0,zone_a
A-8-P,2/1/1998,178140.0,47279.0,178140.0,zone_a
A-8-P,3/1/1998,196839.0,53023.0,196839.0,zone_a
A-8-P,4/1/1998,210018.0,58511.0,210018.0,zone_a
A-8-P,5/1/1998,224526.0,66186.0,224526.0,zone_a
A-8-P,6/1/1998,244018.0,73506.0,244018.0,zone_a
A-8-P,7/1/1998,256978.0,78227.0,256978.0,zone_a
A-8-P,8/1/1998,272294.0,85205.0,272294.0,zone_a
A-8-P,9/1/1998,284397.0,91580.0,284397.0,zone_a
A-8-P,10/1/1998,297560.0,100577.0,297560.0,zone_a
A-8-P,11/1/1998,310682.0,110079.0,310682.0,zone_a
A-8-P,12/1/1998,320594.0,120151.0,320594.0,zone_a
A-8-P,1/1/1999,339020.0,127140.0,339020.0,zone_a
A-8-P,2/1/1999,352970.0,131545.0,352970.0,zone_a
A-8-P,3/1/1999,363025.0,134933.0,363025.0,zone_a
A-8-P,4/1/1999,378851.0,140668.0,378851.0,zone_a
A-8-P,5/1/1999,395417.0,146857.0,395417.0,zone_a
A-8-P,6/1/1999,408438.0,152022.0,408438.0,zone_a
A-8-P,7/1/1999,421124.0,154403.0,421124.0,zone_a
A-8-P,8/1/1999,432661.0,156936.0,432661.0,zone_a
A-8-P,9/1/1999,442583.0,159526.0,442583.0,zone_a
A-8-P,10/1/1999,453949.0,162089.0,453949.0,zone_a
A-8-P,11/1/1999,464551.0,164416.0,464551.0,zone_a
A-8-P,12/1/1999,474149.0,170949.0,474149.0,zone_a
A-8-P,1/1/2000,482262.0,177722.0,482262.0,zone_a
A-8-P,2/1/2000,488393.0,184285.0,488393.0,zone_a
A-8-P,3/1/2000,494883.0,187438.0,494883.0,zone_a
A-8-P,4/1/2000,502492.0,191254.0,502492.0,zone_a
A-8-P,5/1/2000,511469.0,195557.0,511469.0,zone_a
A-8-P,6/1/2000,517450.0,198806.0,517450.0,zone_a
A-8-P,7/1/2000,524251.0,204021.0,524251.0,zone_a
A-8-P,8/1/2000,532939.0,208281.0,532939.0,zone_a
A-8-P,9/1/2000,542614.0,213422.0,542614.0,zone_a
A-8-P,10/1/2000,550376.0,218511.0,550376.0,zone_a
A-8-P,11/1/2000,558209.0,224160.0,558209.0,zone_a
A-8-P,12/1/2000,564031.0,232435.0,564031.0,zone_a
A-8-P,1/1/2001,570631.0,236083.0,570631.0,zone_a
A-8-P,2/1/2001,577472.0,240457.0,577472.0,zone_a
A-8-P,3/1/2001,585348.0,248302.0,585348.0,zone_a
A-8-P,4/1/2001,593345.0,253480.0,593345.0,zone_a
A-8-P,5/1/2001,602785.0,261652.0,602785.0,zone_a
A-8-P,6/1/2001,609852.0,266749.0,609852.0,zone_a
A-8-P,7/1/2001,618355.0,268718.0,618355.0,zone_a
A-8-P,8/1/2001,627593.0,270718.0,627593.0,zone_a
A-8-P,9/1/2001,636636.0,272544.0,636636.0,zone_a
A-8-P,10/1/2001,645256.0,274475.0,645256.0,zone_a
A-8-P,11/1/2001,653160.0,276704.0,653160.0,zone_a
A-8-P,12/1/2001,661222.0,280377.0,661222.0,zone_a
A-8-P,1/1/2002,670144.0,283916.0,670144.0,zone_a
A-8-P,2/1/2002,677227.0,286966.0,677227.0,zone_a
A-8-P,3/1/2002,685535.0,290392.0,685535.0,zone_a
A-8-P,4/1/2002,693581.0,294355.0,693581.0,zone_a
A-8-P,5/1/2002,700948.0,298339.0,700948.0,zone_a
A-8-P,6/1/2002,708428.0,302261.0,708428.0,zone_a
A-8-P,7/1/2002,716504.0,306114.0,716504.0,zone_a
A-8-P,8/1/2002,722718.0,309549.0,722718.0,zone_a
A-8-P,9/1/2002,729019.0,313281.0,729019.0,zone_a
A-8-P,10/1/2002,735331.0,316847.0,735331.0,zone_a
A-8-P,11/1/2002,741204.0,320281.0,741204.0,zone_a
A-8-P,12/1/2002,745209.0,323890.0,745209.0,zone_a
A-8-P,1/1/2003,750739.0,327426.0,750739.0,zone_a
A-8-P,2/1/2003,756812.0,330783.0,756812.0,zone_a
A-8-P,3/1/2003,771959.0,334041.0,771959.0,zone_a
A-8-P,4/1/2003,785188.0,337164.0,785188.0,zone_a
A-8-P,5/1/2003,793909.04,343205.31,793909.04,zone_a
A-8-P,6/1/2003,801789.04,352344.31,801789.04,zone_a
A-8-P,7/1/2003,809237.92,362614.2,809237.92,zone_a
A-8-P,8/1/2003,816371.93,372164.08,816371.93,zone_a
A-8-P,9/1/2003,823196.94,381765.19,823196.94,zone_a
A-8-P,10/1/2003,826368.94,386145.19,826368.94,zone_a
A-8-P,11/1/2003,830725.94,390382.19,830725.94,zone_a
A-8-P,12/1/2003,834972.94,395989.19,834972.94,zone_a
A-8-P,1/1/2004,840130.94,401379.19,840130.94,zone_a
A-8-P,2/1/2004,847507.94,404616.19,847507.94,zone_a
A-8-P,3/1/2004,854080.94,406568.19,854080.94,zone_a
A-8-P,4/1/2004,858466.94,412335.19,858466.94,zone_a
A-8-P,5/1/2004,863491.94,421545.19,863491.94,zone_a
A-8-P,6/1/2004,867336.94,430602.19,867336.94,zone_a
A-8-P,7/1/2004,870391.94,440772.19,870391.94,zone_a
A-8-P,8/1/2004,875522.94,446628.19,875522.94,zone_a
A-8-P,9/1/2004,882461.94,454940.19,882461.94,zone_a
A-8-P,10/1/2004,889838.94,464291.19,889838.94,zone_a
A-8-P,11/1/2004,898342.94,474274.19,898342.94,zone_a
A-8-P,12/1/2004,905490.94,482049.19,905490.94,zone_a
A-8-P,1/1/2005,912562.94,490451.19,912562.94,zone_a
A-8-P,2/1/2005,919934.73,498161.46,919934.73,zone_a
A-8-P,3/1/2005,926065.73,505746.46,926065.73,zone_a
A-8-P,4/1/2005,928569.73,509304.46,928569.73,zone_a
A-8-P,5/1/2005,929688.73,511122.46,929688.73,zone_a
A-8-P,6/1/2005,933605.73,513637.46,933605.73,zone_a
A-8-P,7/1/2005,948527.73,519045.46,948527.73,zone_a
A-8-P,8/1/2005,960881.73,523076.46,960881.73,zone_a
A-8-P,9/1/2005,972647.73,527040.46,972647.73,zone_a
A-8-P,10/1/2005,984683.03,530967.11,984683.03,zone_a
A-8-P,11/1/2005,994182.03,534498.11,994182.03,zone_a
A-8-P,12/1/2005,1003793.03,538617.11,1003793.03,zone_a
A-8-P,1/1/2006,1013489.03,542913.11,1013489.03,zone_a
A-8-P,2/1/2006,1023513.03,552468.11,1023513.03,zone_a
A-8-P,3/1/2006,1033426.03,561804.11,1033426.03,zone_a
A-8-P,4/1/2006,1040122.03,568474.11,1040122.03,zone_a
A-8-P,5/1/2006,1047411.03,575122.11,1047411.03,zone_a
A-8-P,6/1/2006,1052740.03,583016.11,1052740.03,zone_a
A-8-P,7/1/2006,1057975.03,591853.11,1057975.03,zone_a
A-8-P,8/1/2006,1064388.04,600141.57,1064388.04,zone_a
A-8-P,9/1/2006,1071448.88,606428.07,1071448.88,zone_a
A-8-P,10/1/2006,1076206.88,610927.07,1076206.88,zone_a
A-8-P,11/1/2006,1084055.86,619444.23,1084055.86,zone_a
A-8-P,12/1/2006,1090287.86,626790.23,1090287.86,zone_a
A-8-P,1/1/2007,1095185.86,632117.23,1095185.86,zone_a
A-8-P,2/1/2007,1099597.86,638653.23,1099597.86,zone_a
A-8-P,3/1/2007,1105131.86,647345.23,1105131.86,zone_a
A-8-P,4/1/2007,1112286.86,658167.23,1112286.86,zone_a
A-8-P,5/1/2007,1117982.86,668293.23,1117982.86,zone_a
A-8-P,6/1/2007,1127901.86,683233.23,1127901.86,zone_a
A-8-P,7/1/2007,1133947.86,687164.23,1133947.86,zone_a
A-8-P,8/1/2007,1139494.86,689519.23,1139494.86,zone_a
A-8-P,9/1/2007,1144771.86,691770.23,1144771.86,zone_a
A-8-P,10/1/2007,1150618.57,694360.33,1150618.57,zone_a
A-8-P,11/1/2007,1156277.57,697543.33,1156277.57,zone_a
A-8-P,12/1/2007,1162280.57,701446.33,1162280.57,zone_a
A-8-P,1/1/2008,1174699.87,705325.32,1174699.87,zone_a
A-8-P,2/1/2008,1186676.07,710146.04,1186676.07,zone_a
A-8-P,3/1/2008,1197266.97,715315.43,1197266.97,zone_a
A-8-P,4/1/2008,1205750.97,720276.43,1205750.97,zone_a
A-8-P,5/1/2008,1214318.97,728708.43,1214318.97,zone_a
A-8-P,6/1/2008,1223020.97,734582.43,1223020.97,zone_a
A-8-P,7/1/2008,1230552.36,739479.07,1230552.36,zone_a
A-8-P,8/1/2008,1236357.36,744171.07,1236357.36,zone_a
A-8-P,9/1/2008,1242714.36,749025.07,1242714.36,zone_a
A-8-P,10/1/2008,1250860.36,760274.07,1250860.36,zone_a
A-8-P,11/1/2008,1257602.36,769777.07,1257602.36,zone_a
A-8-P,12/1/2008,1261617.36,778468.07,1261617.36,zone_a
A-8-P,1/1/2009,1264602.77,785082.06,1264602.77,zone_a
A-8-P,2/1/2009,1267628.66,791088.68,1267628.66,zone_a
A-8-P,3/1/2009,1272421.74,796450.43,1272421.74,zone_a
A-8-P,4/1/2009,1277548.74,803982.43,1277548.74,zone_a
A-8-P,5/1/2009,1281839.98,811951.88,1281839.98,zone_a
A-8-P,6/1/2009,1286124.98,817917.88,1286124.98,zone_a
A-8-P,7/1/2009,1290030.46,823355.66,1290030.46,zone_a
A-8-P,8/1/2009,1293293.04,830039.98,1293293.04,zone_a
A-8-P,9/1/2009,1297637.79,835846.51,1297637.79,zone_a
A-8-P,10/1/2009,1301883.89,841272.62,1301883.89,zone_a
A-8-P,11/1/2009,1305528.43,844961.16,1305528.43,zone_a
A-8-P,12/1/2009,1310340.43,851061.16,1310340.43,zone_a
A-8-P,1/1/2010,1314836.43,857321.16,1314836.43,zone_a
A-8-P,2/1/2010,1319329.71,862947.89,1319329.71,zone_a
A-8-P,3/1/2010,1322762.71,868644.89,1322762.71,zone_a
A-8-P,4/1/2010,1328258.71,874816.89,1328258.71,zone_a
A-8-P,5/1/2010,1333445.71,880642.89,1333445.71,zone_a
A-8-P,6/1/2010,1338540.57,886319.41,1338540.57,zone_a
A-8-P,7/1/2010,1345554.57,893707.41,1345554.57,zone_a
A-8-P,8/1/2010,1350931.57,900199.41,1350931.57,zone_a
A-8-P,9/1/2010,1356283.57,906307.41,1356283.57,zone_a
A-8-P,10/1/2010,1362595.57,912850.41,1362595.57,zone_a
A-8-P,11/1/2010,1367604.45,927213.41,1367604.45,zone_a
A-8-P,12/1/2010,1373361.07,934660.05,1373361.07,zone_a
A-8-P,1/1/2011,1378917.99,942004.23,1378917.99,zone_a
A-8-P,2/1/2011,1384140.3,946483.82,1384140.3,zone_a
A-8-P,3/1/2011,1389925.93,953009.78,1389925.93,zone_a
A-8-P,4/1/2011,1396193.83,959188.76,1396193.83,zone_a
A-8-P,5/1/2011,1401395.41,965066.43,1401395.41,zone_a
A-8-P,6/1/2011,1404893.93,971907.5,1404893.93,zone_a
A-8-P,7/1/2011,1409084.76,978969.39,1409084.76,zone_a
